"user_id","platform","cluster_id","baseline_activity","signup_cohort","pre_metric"
34189,"android",426,3.80368754875338,"cohort_B",2.47400488575276
34190,"web",15,13.7713540313891,"cohort_B",13.8771967018511
34191,"android",68,3.40411496251395,"cohort_A",3.42040305349898
34192,"android",386,2.00905935865967,"cohort_B",2.22394213888012
34193,"ios",9,3.09716686975962,"cohort_C",2.79686948702337
34194,"android",300,6.69130256992405,"cohort_C",6.99057424689409
34195,"android",163,1.45355195213139,"cohort_B",1.00531233225612
34196,"ios",242,2.59994691552197,"cohort_A",2.77102220304528
34197,"web",312,1.15168991131705,"cohort_A",1.01281016646121
34198,"android",298,11.8318458695544,"cohort_A",12.2997923075129
34199,"android",107,8.66652974750117,"cohort_B",8.70713213687177
34200,"android",283,2.8872468455516,"cohort_B",2.20807804618757
34201,"android",186,3.38415357768203,"cohort_A",3.32532653848315
34202,"ios",342,4.74378181810719,"cohort_B",5.09540763018986
34203,"android",452,3.63025735347336,"cohort_B",3.89116279519485
34204,"android",230,8.00393597114471,"cohort_B",8.25359146330893
34205,"android",453,2.18831880073466,"cohort_B",3.1469098359588
34206,"web",359,4.163672319974,"cohort_A",4.02408144303315
34207,"web",374,2.20993662487632,"cohort_B",2.04742741720967
34208,"android",69,2.1003641839611,"cohort_B",2.32003151794716
34209,"ios",136,1.26102020374034,"cohort_A",0.799036330674422
34210,"ios",71,3.5498918758691,"cohort_C",2.51464228635652
34211,"web",59,3.55586215814893,"cohort_B",3.52618135322203
34212,"android",429,4.1392072040243,"cohort_B",3.86388386104723
34213,"android",11,5.49643314196519,"cohort_A",5.95172602868319
34214,"ios",118,3.39148800149683,"cohort_B",3.63059005541549
34215,"ios",223,3.19467628587747,"cohort_A",3.19423735779893
34216,"ios",333,5.44885858065907,"cohort_B",5.6945218416193
34217,"ios",409,4.45893518804779,"cohort_B",4.22636029621129
34218,"web",200,2.55352254018637,"cohort_A",3.16232560310496
34219,"web",9,2.92135592628237,"cohort_B",2.69575330877023
34220,"android",255,2.6713022587516,"cohort_A",2.76365834056
34221,"ios",154,1.55932933966507,"cohort_B",1.0366274529156
34222,"android",176,1.74509213294835,"cohort_C",1.0585503689409
34223,"ios",283,1.84404639851041,"cohort_A",2.11884426967898
34224,"android",337,3.3786369372258,"cohort_A",3.41935139444455
34225,"ios",63,2.7296485684192,"cohort_B",2.72677832456112
34226,"web",471,5.49105143129435,"cohort_B",5.14318762748009
34227,"android",295,6.12786971987488,"cohort_A",5.59020003239849
34228,"web",339,1.54805917874118,"cohort_B",1.14619848456487
34229,"web",371,2.41820065360491,"cohort_B",2.03157503084371
34230,"android",332,1.13010786825073,"cohort_A",1.74600237299416
34231,"web",95,7.28516932457427,"cohort_B",8.34119052180188
34232,"web",124,1.39745853977514,"cohort_A",0.892299508955038
34233,"android",269,4.06732306737051,"cohort_B",3.90777554071634
34234,"ios",349,4.28268754960053,"cohort_B",4.94910514890504
34235,"android",440,2.00360449101255,"cohort_B",2.05799078164667
34236,"web",79,4.45797616303096,"cohort_B",3.53726098506227
34237,"ios",304,4.4871585389801,"cohort_C",4.57253981753661
34238,"android",478,6.01921877567265,"cohort_B",5.16370409506465
34239,"web",261,4.63964742906602,"cohort_A",4.93953026109513
34240,"android",166,3.38386033882301,"cohort_C",4.29772395688158
34241,"ios",5,2.11696608427104,"cohort_B",2.84742339964575
34242,"android",361,0.125813272083819,"cohort_A",-0.0875422233084014
34243,"web",210,5.8938870340444,"cohort_A",5.6450947308231
34244,"web",291,4.55111763663301,"cohort_B",4.71361539430405
34245,"ios",269,3.49161537188623,"cohort_B",3.4635262907698
34246,"web",103,8.50815870352932,"cohort_C",8.53839308264314
34247,"android",493,4.58745527977432,"cohort_A",4.55865363173118
34248,"ios",364,6.20397113006693,"cohort_C",6.12953089990037
34249,"ios",408,6.09465175643171,"cohort_A",6.54158748942076
34250,"ios",136,4.14651823268805,"cohort_B",4.43553232935579
34251,"web",453,3.54673603429541,"cohort_B",2.82722848918152
34252,"web",140,4.42663455001838,"cohort_B",3.83483938014743
34253,"android",324,2.65621007818562,"cohort_B",2.28353931878364
34254,"android",434,2.7540707990114,"cohort_B",3.2066047573445
34255,"web",246,0.862231704709565,"cohort_A",0.429877520416771
34256,"android",490,4.58700578551267,"cohort_B",6.03951023673608
34257,"ios",414,0.212769547710652,"cohort_A",0.884883546729353
34258,"android",208,3.59707023608203,"cohort_B",3.88919368944584
34259,"android",39,4.70726960918928,"cohort_B",4.8376231551367
34260,"ios",468,6.09297014257277,"cohort_A",5.81061581934083
34261,"ios",432,8.82731195245981,"cohort_B",8.38676233779447
34262,"web",285,5.27588260329574,"cohort_A",5.62912606632184
34263,"web",51,4.11442078731873,"cohort_A",4.36961621998523
34264,"web",375,2.53895248344017,"cohort_A",2.77576277961225
34265,"ios",329,7.71878205754594,"cohort_B",8.21911503298172
34266,"android",77,2.70919020473871,"cohort_C",2.40639434186533
34267,"ios",86,1.23867431960386,"cohort_B",1.26890079410229
34268,"android",150,1.77300404598454,"cohort_A",1.37957913550817
34269,"ios",86,5.98499341577792,"cohort_B",5.92989134371288
34270,"ios",166,12.2268710640414,"cohort_A",11.8490920770881
34271,"ios",58,2.03814709478652,"cohort_C",2.67697205830667
34272,"web",161,8.21196447156957,"cohort_B",8.09189981663732
34273,"android",188,1.20056727250107,"cohort_B",1.52429591631298
34274,"ios",239,2.77513213639274,"cohort_A",2.9616836099833
34275,"ios",181,8.88813497728819,"cohort_A",8.0663918091571
34276,"ios",189,3.84347369759586,"cohort_B",3.03241368630694
34277,"android",66,4.84773319439288,"cohort_A",4.5471339055435
34278,"web",188,6.99785793149674,"cohort_C",7.46683076698513
34279,"ios",238,1.30250324400835,"cohort_A",0.958790439350016
34280,"android",3,4.49296909088295,"cohort_A",5.21657507308345
34281,"android",120,9.10998913790011,"cohort_A",8.58071567423265
34282,"android",405,0.806626649445806,"cohort_B",1.1207263638857
34283,"ios",168,3.87858530190008,"cohort_C",3.829170710248
34284,"ios",274,6.14005193396807,"cohort_B",6.39477846965103
34285,"web",327,3.66764850730891,"cohort_C",3.5938959099994
34286,"ios",402,0.828436659220984,"cohort_A",0.826539406156946
34287,"ios",224,2.22117932749737,"cohort_B",2.54553654996278
34288,"android",483,4.85199383945458,"cohort_C",4.43900544224762
34289,"ios",137,5.66841423958561,"cohort_B",5.39264492961723
34290,"android",194,3.63102255465945,"cohort_C",3.68947733251367
34291,"web",88,2.57443843395249,"cohort_B",2.57165144951619
34292,"ios",175,8.05555542152189,"cohort_A",8.29185036881068
34293,"ios",149,1.84100313333261,"cohort_A",1.24534787236173
34294,"web",421,3.3406840616823,"cohort_C",3.85933980819672
34295,"android",446,0.702436920467966,"cohort_A",0.824668949293024
34296,"ios",52,2.32393160942757,"cohort_B",2.63985280666728
34297,"web",112,0.153652363233476,"cohort_C",0.768629297321584
34298,"ios",270,4.05596214952341,"cohort_B",4.13090796351242
34299,"web",262,7.58060153429389,"cohort_A",7.35097156001369
34300,"android",65,1.74957460707113,"cohort_C",1.23643399490319
34301,"web",356,7.96728489063842,"cohort_B",8.12035966788066
34302,"android",56,0.981980091695455,"cohort_C",0.92299351076351
34303,"ios",146,3.70919436930026,"cohort_A",4.58192624091089
34304,"web",282,5.34977472120878,"cohort_B",4.33719498994945
34305,"web",443,1.29210421226,"cohort_A",0.788635010231298
34306,"android",246,2.72594163648404,"cohort_A",1.90789189925855
34307,"web",250,3.71059179993305,"cohort_A",3.75261163721833
34308,"android",72,1.39903951436555,"cohort_A",1.47574006188636
34309,"web",228,0.323463092454306,"cohort_B",1.34814516618344
34310,"android",471,4.05001484450053,"cohort_A",4.18264885481232
34311,"android",193,3.41661451759886,"cohort_B",4.35100236576597
34312,"web",222,2.06133466875311,"cohort_A",2.08473713871102
34313,"android",11,20.5155124456983,"cohort_B",20.2621260654482
34314,"ios",258,3.80824519222424,"cohort_A",3.96261824456859
34315,"android",457,2.39984303179314,"cohort_A",3.04893254495859
34316,"ios",189,8.20075513968872,"cohort_B",8.58810094257514
34317,"ios",427,9.83967143107746,"cohort_A",9.51462445859637
34318,"web",480,8.69776875000693,"cohort_A",7.16904505316775
34319,"ios",57,3.93493747570054,"cohort_A",3.68298867318617
34320,"ios",417,7.76075109391654,"cohort_B",7.60648035578802
34321,"android",217,7.20798798757328,"cohort_A",7.18984647189059
34322,"web",491,7.56849494567563,"cohort_C",7.38371355187711
34323,"ios",285,8.76866677901362,"cohort_B",8.87709143737431
34324,"android",499,8.54583759650792,"cohort_A",9.12663973741858
34325,"android",99,4.93469019354598,"cohort_C",4.37351670316867
34326,"android",409,1.53745101181937,"cohort_C",0.896134566781822
34327,"web",308,4.48362256485907,"cohort_B",3.82578728233115
34328,"ios",335,2.92161590198439,"cohort_C",1.60772001579892
34329,"ios",31,8.1485856276359,"cohort_B",7.81580212362036
34330,"web",291,7.73631219045562,"cohort_B",6.741881716301
34331,"ios",208,5.4933496530893,"cohort_C",4.81758930531234
34332,"android",95,7.45278178102723,"cohort_B",7.61993288377434
34333,"android",409,1.78156490479193,"cohort_C",1.11268409922265
34334,"android",340,7.62303238825426,"cohort_A",7.46734158865762
34335,"ios",139,4.75720663177984,"cohort_A",5.02271743396409
34336,"ios",444,0.930818135905744,"cohort_A",1.69552843132759
34337,"ios",287,4.64604273908341,"cohort_A",4.26375341420483
34338,"ios",363,6.00733803058462,"cohort_B",6.87371037589855
34339,"ios",43,2.25628452756571,"cohort_C",2.06616906702743
34340,"ios",180,4.88684783729287,"cohort_B",4.63558503495284
34341,"ios",98,5.52263056249625,"cohort_C",4.97771099716513
34342,"web",82,4.236392372443,"cohort_A",4.70996615156063
34343,"android",224,2.13839725374086,"cohort_A",2.27267469881568
34344,"web",165,2.72200528012956,"cohort_B",2.57900198062671
34345,"web",211,4.28838949832032,"cohort_C",4.85287798600263
34346,"ios",10,0.514161764325382,"cohort_A",0.255141096196384
34347,"web",21,2.32240610444888,"cohort_B",1.91915517159685
34348,"web",12,1.94558043140229,"cohort_A",1.87160102577319
34349,"android",276,3.23144652835522,"cohort_B",3.23230107857897
34350,"android",371,1.19211487499233,"cohort_C",1.6165995444685
34351,"ios",19,4.24803543755939,"cohort_A",4.56096490432932
34352,"ios",49,1.77841457555537,"cohort_B",2.33671186687881
34353,"android",50,3.45783984916349,"cohort_A",3.43396259250226
34354,"android",302,1.21773410212189,"cohort_A",1.60883206711976
34355,"web",94,3.6634515447815,"cohort_B",3.32034002974267
34356,"android",415,1.15308906214753,"cohort_A",0.919675234538545
34357,"android",342,1.27607759865418,"cohort_A",1.51291478579633
34358,"android",425,3.75444218748753,"cohort_C",3.84340878920327
34359,"ios",52,5.51649135859505,"cohort_B",4.871671588119
34360,"ios",15,1.50531744846535,"cohort_A",2.24744716672341
34361,"android",475,7.26600069723861,"cohort_B",6.75147981083873
34362,"android",450,2.91510902624145,"cohort_A",2.37552530116297
34363,"ios",467,4.41763539269639,"cohort_B",4.44379758055586
34364,"android",195,0.970329617655655,"cohort_B",1.66315558789376
34365,"android",130,6.61650397021094,"cohort_B",6.12997776974216
34366,"web",196,1.37536628588645,"cohort_B",1.74060132286766
34367,"ios",382,10.8707827923115,"cohort_C",10.1704136083272
34368,"android",363,1.41783464779365,"cohort_B",1.36666421929552
34369,"web",5,1.28432380598809,"cohort_B",1.84280751658299
34370,"ios",79,4.15336939502043,"cohort_A",4.72394013138253
34371,"ios",163,4.13414034141652,"cohort_A",3.49483024628057
34372,"ios",198,4.60633573735702,"cohort_A",4.15853598740697
34373,"android",421,7.73902695907348,"cohort_C",7.70707909953711
34374,"web",427,3.53932101868272,"cohort_B",3.29253869737973
34375,"web",421,5.50846668998831,"cohort_B",5.23832074520551
34376,"android",454,6.20557801157147,"cohort_A",6.17249180509919
34377,"web",69,1.44373104046032,"cohort_B",2.08597547003698
34378,"web",477,0.17660429522565,"cohort_C",0.386626988792359
34379,"ios",115,10.5684169890906,"cohort_A",9.9691218322391
34380,"android",187,2.89876640596807,"cohort_C",3.24955668559511
34381,"android",408,3.11521595478976,"cohort_B",3.05337295004801
34382,"web",134,8.08124596448106,"cohort_A",8.34442989881772
34383,"android",479,2.97542408669697,"cohort_B",2.42167449018342
34384,"android",99,7.1075351097639,"cohort_A",7.12015327317486
34385,"web",312,2.29269564566592,"cohort_B",1.80840712243976
34386,"ios",224,8.37909875725869,"cohort_B",8.01886996064124
34387,"ios",120,1.54549899621833,"cohort_A",1.50688379393403
34388,"web",47,4.48486922616281,"cohort_A",4.45561639665526
34389,"web",121,7.28059750491783,"cohort_C",7.31158191976892
34390,"web",396,4.31857646055735,"cohort_B",3.12878970739749
34391,"ios",245,4.20509143121683,"cohort_A",3.91192505828846
34392,"web",39,9.77512158716641,"cohort_C",9.78434428168326
34393,"ios",225,1.93239454363567,"cohort_A",1.23020357855129
34394,"ios",363,5.36827537692783,"cohort_B",6.3769220566146
34395,"android",46,2.34467054359598,"cohort_B",2.0929952333077
34396,"web",383,7.46646190883467,"cohort_A",7.11817132067854
34397,"android",215,3.61213280818681,"cohort_C",4.23769913227501
34398,"ios",114,5.1151714066807,"cohort_A",4.93052853585359
34399,"ios",82,1.57441071085683,"cohort_A",1.31902183922827
34400,"android",121,1.84178072680053,"cohort_B",1.76090777661923
34401,"android",214,3.72536073513466,"cohort_B",3.35897116217161
34402,"ios",478,2.27223997498496,"cohort_A",2.50355397162851
34403,"ios",45,1.03469875727636,"cohort_C",1.07914602644995
34404,"android",447,4.1129132972393,"cohort_C",4.49590182045872
34405,"android",243,2.60856157135304,"cohort_B",2.22312170220105
34406,"web",387,3.58390549189245,"cohort_A",3.53713087836791
34407,"android",351,7.16098965974594,"cohort_A",7.66132197186995
34408,"ios",55,4.79584186806428,"cohort_B",4.57085995107849
34409,"web",141,1.23292237604524,"cohort_A",0.896478073614836
34410,"android",84,0.586636192198573,"cohort_C",1.3388512394224
34411,"ios",311,4.03685965228821,"cohort_A",4.1318141007293
34412,"android",194,2.39247363192802,"cohort_A",2.22460079464219
34413,"android",348,9.99402366444967,"cohort_B",10.0602832354029
34414,"android",70,4.25216177582535,"cohort_B",4.43199978925013
34415,"android",66,0.517653719804662,"cohort_B",1.41941795784643
34416,"android",260,4.67914222450956,"cohort_A",5.73792769372097
34417,"android",172,1.01292589894845,"cohort_C",1.7719774308324
34418,"ios",127,1.58165971121134,"cohort_A",1.50994632690534
34419,"web",86,9.21501352254372,"cohort_B",9.69282896456515
34420,"ios",351,3.01249416563679,"cohort_C",2.84762763170814
34421,"web",258,4.91409345436612,"cohort_A",5.19784202753966
34422,"ios",327,9.64353442885828,"cohort_A",9.74379855813681
34423,"ios",362,4.05645350013801,"cohort_C",3.3413241086585
34424,"ios",427,9.80668891252817,"cohort_C",8.95158308114882
34425,"ios",97,3.97285303366359,"cohort_C",4.11980297953326
34426,"android",130,4.35622488340037,"cohort_C",4.34336645005874
34427,"android",221,1.62476370997497,"cohort_B",1.21897354015256
34428,"ios",315,3.31204096651533,"cohort_B",3.32011151966111
34429,"web",159,0.444842505096323,"cohort_C",0.37519773080404
34430,"ios",229,5.47100368792032,"cohort_A",5.00146253771885
34431,"android",195,5.89246379622554,"cohort_C",5.37059378128568
34432,"android",457,3.07686981131004,"cohort_A",3.2952456234762
34433,"web",203,0.0863357746590582,"cohort_A",-0.142455575444341
34434,"web",108,2.05095619124818,"cohort_A",2.12613768312507
34435,"android",260,3.95494433562857,"cohort_B",4.53342303514973
34436,"ios",273,6.16656501869483,"cohort_A",5.97549197995672
34437,"web",213,7.43320840106001,"cohort_A",6.63204967883272
34438,"ios",492,4.44633717613999,"cohort_A",4.51892719640589
34439,"web",229,5.73775983443811,"cohort_C",6.22435698681948
34440,"ios",226,4.49246579962693,"cohort_A",3.72674577935007
34441,"web",361,2.835909272702,"cohort_A",2.9723929429282
34442,"ios",151,3.66600463900527,"cohort_A",3.71011934606446
34443,"android",260,4.52182105918551,"cohort_B",5.48043241108311
34444,"android",150,1.24427644479125,"cohort_B",0.839224738142222
34445,"android",416,8.92875147642879,"cohort_A",8.29701808076836
34446,"web",456,1.42003028386467,"cohort_A",2.43568825611641
34447,"android",455,2.1340040997279,"cohort_B",2.06964839425321
34448,"android",224,1.02744521624437,"cohort_B",0.809772924215257
34449,"android",489,4.2459513681249,"cohort_B",4.04398985485104
34450,"ios",121,2.46968297092186,"cohort_A",3.18752448598617
34451,"android",52,3.65750055653539,"cohort_A",3.50632776245092
34452,"web",187,9.61233335048116,"cohort_A",9.89053526250155
34453,"ios",65,2.97001398638886,"cohort_C",3.69613874968772
34454,"web",388,6.39168004959486,"cohort_A",6.82331593305249
34455,"ios",443,3.02282870970488,"cohort_B",3.21644498778871
34456,"ios",357,1.01989988502908,"cohort_C",0.567503259449627
34457,"android",482,4.79321536076628,"cohort_C",4.07692064153899
34458,"android",51,1.53765618405786,"cohort_B",1.23285905240272
34459,"android",434,1.95759079373208,"cohort_C",1.84644995170457
34460,"web",412,3.2648247345927,"cohort_B",3.72685708534387
34461,"android",416,2.45429543539117,"cohort_A",1.93008821856107
34462,"android",11,1.09263955354469,"cohort_B",0.584575255847075
34463,"web",274,1.75242664029316,"cohort_B",1.88014202018365
34464,"web",314,7.17746861943324,"cohort_A",7.32134657675815
34465,"ios",474,1.88993147153816,"cohort_A",1.34282039688302
34466,"web",464,1.24733927619444,"cohort_A",2.08201308668322
34467,"web",323,4.14654045213623,"cohort_A",3.94595896297736
34468,"ios",496,2.00464419224417,"cohort_A",1.26689999983857
34469,"web",21,10.306995204886,"cohort_A",10.0328879835962
34470,"android",154,1.10725795443589,"cohort_A",1.35095272903509
34471,"ios",487,1.23726711220834,"cohort_C",1.94274955863184
34472,"android",12,6.97917433830653,"cohort_C",7.37018398421513
34473,"web",499,1.34677035755234,"cohort_B",1.25887537890566
34474,"android",134,4.46346975835606,"cohort_B",4.67429310046024
34475,"android",269,3.03288975837193,"cohort_C",2.63820423524311
34476,"ios",199,6.35531700984258,"cohort_A",5.79878705496113
34477,"ios",439,11.3533963477218,"cohort_A",11.636719861937
34478,"ios",479,1.62062186444868,"cohort_A",1.25334343499309
34479,"web",27,7.43665196229555,"cohort_A",7.28847904657353
34480,"ios",492,6.23402821825893,"cohort_A",5.59615113513174
34481,"ios",221,11.8552791703237,"cohort_B",11.4471015035371
34482,"android",2,3.1996863660335,"cohort_A",2.60695810292867
34483,"android",249,8.88187700282433,"cohort_C",8.62030411621875
34484,"android",475,4.84670315429809,"cohort_B",4.97369114681323
34485,"android",373,2.27771710413643,"cohort_A",2.07091429597502
34486,"android",477,8.366817853981,"cohort_A",7.7143966367755
34487,"web",220,9.3051929260742,"cohort_A",9.04375031674192
34488,"ios",446,6.710680775527,"cohort_C",7.50075070184221
34489,"ios",374,4.75446748951792,"cohort_A",5.59795238138168
34490,"android",368,4.25415383058445,"cohort_B",4.88827175399009
34491,"android",348,0.79878457473583,"cohort_A",1.50383804852905
34492,"web",102,4.71509050510274,"cohort_B",4.9496999981131
34493,"android",318,2.27808799020288,"cohort_C",1.50599400272564
34494,"ios",364,1.16081164185194,"cohort_C",1.13053439590923
34495,"ios",186,2.27049377112945,"cohort_C",2.00642384918546
34496,"ios",53,9.56345507946009,"cohort_B",9.95725490001688
34497,"web",472,7.21480501643248,"cohort_C",6.66425452444854
34498,"android",115,2.12742988598841,"cohort_B",2.80419822219999
34499,"web",209,2.91952887058213,"cohort_A",3.0328344151075
34500,"web",386,4.31586335557117,"cohort_B",4.0936757953338
34501,"web",443,6.93314959630307,"cohort_C",6.09603820241766
34502,"ios",112,2.45302259786432,"cohort_C",3.45648345781914
34503,"android",113,2.45726762655182,"cohort_A",2.50240039945454
34504,"web",210,3.97031141539571,"cohort_A",4.1993954484691
34505,"web",61,1.43197869625429,"cohort_B",1.7123198149459
34506,"android",308,5.36929715991434,"cohort_B",6.14747374491304
34507,"web",399,6.58716934942603,"cohort_A",5.82559914400319
34508,"web",164,5.263148848643,"cohort_A",5.67355424298051
34509,"web",472,5.80403724808467,"cohort_A",5.53148857581319
34510,"android",260,9.34109728581769,"cohort_B",9.16375560588603
34511,"android",291,3.99408266262675,"cohort_A",4.39325883437725
34512,"android",420,0.892382603079035,"cohort_A",1.36346372027545
34513,"android",338,1.18368108947417,"cohort_A",1.34952720239133
34514,"android",464,1.49557440828634,"cohort_C",0.8913350130906
34515,"ios",289,2.3118402842017,"cohort_B",2.25407411663517
34516,"web",217,1.98561328584745,"cohort_C",1.537790126701
34517,"ios",400,0.486582810685756,"cohort_B",-0.153574567939851
34518,"android",329,3.47501735278993,"cohort_B",3.57218236146705
34519,"web",313,3.75639622323005,"cohort_A",3.60455944956995
34520,"web",371,9.21411302530129,"cohort_B",9.28483897662035
34521,"ios",353,2.12934765132451,"cohort_A",2.12451862802615
34522,"android",414,6.38066952312333,"cohort_C",6.79686080448054
34523,"ios",145,17.2461389166313,"cohort_B",18.197514841117
34524,"web",230,2.00522882849143,"cohort_A",2.79297446159212
34525,"android",344,7.107484636869,"cohort_B",7.54772270053105
34526,"android",170,7.64610993538993,"cohort_A",7.28862551471219
34527,"web",37,2.80160299689239,"cohort_C",2.83292225106666
34528,"android",227,3.19607045541647,"cohort_C",3.79233094183426
34529,"web",118,1.52358036585435,"cohort_C",1.70589727927625
34530,"ios",228,6.04310334764601,"cohort_A",4.785390663972
34531,"ios",220,5.30927229093644,"cohort_C",5.49610292083364
34532,"ios",311,2.29460001356761,"cohort_B",1.56203219261189
34533,"ios",493,2.16731566760828,"cohort_A",2.31850064380523
34534,"web",173,1.93756212420897,"cohort_A",1.5100592282254
34535,"web",12,3.55220740945508,"cohort_A",3.27913531161763
34536,"ios",34,3.70959982750813,"cohort_B",4.51505789543593
34537,"android",220,6.71684409941106,"cohort_B",8.00353134292576
34538,"android",482,3.54577731841652,"cohort_C",2.6991291066068
34539,"ios",218,1.90047907616566,"cohort_A",2.06901985914773
34540,"ios",414,11.2845545055742,"cohort_B",11.0306979583027
34541,"android",238,4.98822787267397,"cohort_C",3.28438502152664
34542,"ios",335,1.89329459482755,"cohort_A",1.72518740775066
34543,"android",357,8.14713977182651,"cohort_B",8.17674171797185
34544,"android",163,2.4580080193118,"cohort_A",2.30511609325773
34545,"web",128,2.7382639390421,"cohort_B",2.7069379730159
34546,"ios",293,3.38012672646339,"cohort_B",4.17291907698188
34547,"android",273,0.864342713193026,"cohort_A",1.03984866019583
34548,"ios",208,18.2928375011321,"cohort_C",18.2516252368959
34549,"web",387,0.512372983579787,"cohort_B",0.633907111504481
34550,"ios",105,3.54008057461895,"cohort_C",2.97624923309778
34551,"android",272,2.06121513830494,"cohort_B",1.7565932689426
34552,"ios",133,1.14584788487937,"cohort_B",1.93586832338384
34553,"web",161,3.82772246634676,"cohort_A",3.35108066950615
34554,"android",388,12.3157945609692,"cohort_B",13.2536802423934
34555,"android",323,1.83558180180843,"cohort_C",2.01006668753144
34556,"android",474,0.532560718107896,"cohort_B",0.143096761890337
34557,"android",291,1.87889916267686,"cohort_C",1.74658759849935
34558,"web",351,0.525651922646652,"cohort_C",-0.417102838087604
34559,"ios",199,6.98986193619282,"cohort_A",6.4943087741296
34560,"ios",442,4.82269851774227,"cohort_B",4.11701504105338
34561,"android",266,3.82594626726451,"cohort_B",2.8804137778222
34562,"web",352,5.3266627109386,"cohort_B",5.76195821161366
34563,"ios",2,8.5763293586309,"cohort_A",8.21203016599615
34564,"ios",331,1.57583183988462,"cohort_B",1.60652289358033
34565,"ios",443,13.672781171042,"cohort_C",13.636124269243
34566,"android",234,2.90095621444992,"cohort_A",3.05685643614245
34567,"web",178,0.884766029247038,"cohort_B",0.564649042070068
34568,"web",138,0.345813469804755,"cohort_B",0.894850093186465
34569,"web",142,0.659681405980544,"cohort_B",0.464888921964127
34570,"web",97,3.69930155124896,"cohort_C",2.8738132857561
34571,"web",167,4.69624512578962,"cohort_A",4.49732878472629
34572,"android",370,1.11183593602057,"cohort_B",1.03495534415347
34573,"web",30,13.3967511398256,"cohort_C",13.0562496764422
34574,"ios",86,2.15072198035307,"cohort_A",2.3373393719413
34575,"ios",220,1.48367335319238,"cohort_C",1.31800617936319
34576,"ios",342,1.45086000420052,"cohort_A",1.07780526252796
34577,"ios",349,5.05974010646001,"cohort_A",5.00051327786241
34578,"ios",229,4.39273009121267,"cohort_C",4.43629651885535
34579,"android",128,0.824922102963222,"cohort_B",0.876138400065578
34580,"ios",164,5.04567453143159,"cohort_A",5.46048726252727
34581,"web",251,4.67973700323387,"cohort_A",4.04704138421593
34582,"android",301,1.96516263872137,"cohort_C",1.88579780733509
34583,"web",349,2.01816861787867,"cohort_B",1.47955765512419
34584,"ios",141,8.21635576242133,"cohort_B",8.53796888405267
34585,"android",228,4.16355943965165,"cohort_A",3.22432752014073
34586,"android",335,7.11836299282706,"cohort_B",7.48218838510101
34587,"android",32,3.74901978573233,"cohort_A",4.26253183249506
34588,"android",104,2.21259713719911,"cohort_B",1.50670001767725
34589,"web",88,2.86253141778361,"cohort_C",2.88232810162554
34590,"android",122,3.08559201838869,"cohort_B",3.61463062592724
34591,"web",86,3.73609786501796,"cohort_A",2.36915572437672
34592,"web",9,10.2789065353178,"cohort_A",10.7952782828064
34593,"android",414,2.15093514723388,"cohort_B",2.84651769455725
34594,"android",284,2.13175246532665,"cohort_C",1.4422091376158
34595,"android",80,1.67477000717265,"cohort_C",1.69478146357343
34596,"ios",457,4.0963688007331,"cohort_B",4.36052082087974
34597,"android",332,1.33329454301818,"cohort_B",0.929459502636918
34598,"web",11,2.63695902022667,"cohort_C",3.21074296514916
34599,"web",54,2.4094350791534,"cohort_C",2.44915311283546
34600,"android",181,1.24953478464549,"cohort_C",1.91992096686347
34601,"ios",427,1.49961648058907,"cohort_C",2.21221119582594
34602,"android",51,3.46953861565179,"cohort_A",2.44665767561492
34603,"ios",33,4.330833051284,"cohort_B",4.71427195181299
34604,"web",463,5.96092773801934,"cohort_A",6.54045968358503
34605,"ios",421,1.38657450915101,"cohort_C",0.938302631775754
34606,"ios",122,2.51661890889427,"cohort_C",2.39529143634203
34607,"web",495,3.38678556204752,"cohort_A",3.44690227943694
34608,"android",2,1.715724937969,"cohort_B",1.81242944478275
34609,"android",474,3.18891287367772,"cohort_A",3.76123736076492
34610,"ios",451,6.26721886572045,"cohort_B",6.30305703117833
34611,"ios",149,2.44783315246428,"cohort_A",2.28145438015193
34612,"ios",38,6.7682788072502,"cohort_C",6.67155885653085
34613,"ios",189,0.790317580888682,"cohort_A",0.320134479991323
34614,"ios",452,1.12259394981998,"cohort_B",0.934902565772923
34615,"web",264,4.86207811421806,"cohort_A",4.69444628389675
34616,"ios",267,7.8278739597101,"cohort_B",7.4689569061155
34617,"ios",325,2.00017806137346,"cohort_A",2.3299076916835
34618,"android",328,3.7244697773057,"cohort_C",3.5238876590742
34619,"android",418,8.38766680495845,"cohort_A",9.52350208489471
34620,"ios",478,9.60364572019212,"cohort_B",10.3651429767282
34621,"android",189,4.70968242110826,"cohort_A",4.53913199595228
34622,"web",47,8.67023320784812,"cohort_A",8.69484557310364
34623,"android",139,5.98603397139028,"cohort_B",6.32156366317145
34624,"ios",86,0.719013873283245,"cohort_C",-0.099821941898794
34625,"android",5,11.0359880803611,"cohort_A",11.0574611290644
34626,"ios",197,5.59249257784483,"cohort_B",5.54904386842482
34627,"web",210,9.58712225759387,"cohort_B",9.42386809407821
34628,"android",257,2.79874570641908,"cohort_C",3.58144734221695
34629,"web",336,4.47999212110443,"cohort_B",4.57157257882448
34630,"android",497,2.14757042173717,"cohort_C",1.97564615801041
34631,"ios",491,5.70175628798138,"cohort_B",6.75606178909366
34632,"android",400,1.13999975402899,"cohort_C",1.47677004327297
34633,"android",407,13.5047566210744,"cohort_B",13.6875643040868
