user_id,treat,block,platform,cluster_id,signup_cohort,baseline_activity,pre_metric,post_clicks,post_purchases,converted,days_observed,missing_share,days_active,retained_any,received
58874,1,6,android,342,cohort_A,3.96369971409653,3.33480590015378,7,1,1,14,0,5,1,1
58875,0,10,android,42,cohort_C,8.8632942934806,8.91625984426469,5,0,0,14,0,5,1,0
58876,1,5,ios,104,cohort_A,2.90383425167513,2.9005316571452,4,0,0,14,0,4,1,1
58877,0,4,web,258,cohort_B,2.24902377157521,1.79526898754623,3,0,0,14,0,2,1,0
58878,1,3,android,347,cohort_C,2.10874834255053,1.60827108016054,9,0,0,14,0,8,1,1
58879,1,3,ios,45,cohort_A,1.74764305980968,2.0960145784525,4,1,1,13,0.0714285714285714,4,1,1
58880,0,10,ios,162,cohort_A,9.40738903683621,9.17613193579393,2,0,0,13,0.0714285714285714,2,1,0
58881,0,6,ios,185,cohort_C,3.84588189428176,3.63498904283026,6,0,0,12,0.142857142857143,4,1,0
58882,1,4,web,315,cohort_B,2.40875208171893,2.59828257255133,12,0,0,14,0,9,1,1
58883,0,2,android,220,cohort_A,1.16477558811129,1.45998586545252,6,0,0,14,0,6,1,0
58884,0,6,android,7,cohort_A,3.65794736224348,3.73992810783034,2,0,0,14,0,2,1,0
58885,0,5,android,229,cohort_B,3.01802332944067,3.2220650880461,4,0,0,13,0.0714285714285714,4,1,0
58886,1,9,android,468,cohort_B,6.88982349809151,7.27553898141006,8,0,0,14,0,7,1,1
58887,1,6,web,308,cohort_C,3.56879858957055,3.74702953441246,8,1,1,13,0.0714285714285714,7,1,1
58888,0,1,ios,141,cohort_A,0.772534579607295,0.478536633580255,0,0,0,14,0,0,0,0
58889,1,1,android,494,cohort_B,0.689726959274056,0.217565126027169,5,0,0,14,0,4,1,1
58890,0,5,android,340,cohort_B,3.22535558535451,2.10770328191395,4,0,0,14,0,3,1,0
58891,1,9,web,91,cohort_B,6.21220046432798,5.86806633342258,2,0,0,14,0,2,1,1
58892,0,10,web,342,cohort_C,14.3489694015302,14.4371524022041,5,0,0,14,0,4,1,0
58893,0,9,android,143,cohort_C,6.62691525229258,7.32306490876885,7,0,0,14,0,5,1,0
58894,1,8,web,334,cohort_B,5.08574326410438,5.24944294610353,4,0,0,13,0.0714285714285714,3,1,1
58895,0,4,ios,34,cohort_C,2.6061810447698,2.50281704490872,4,0,0,14,0,3,1,0
58896,0,3,web,83,cohort_C,1.76275327828581,1.70475697620201,9,0,0,14,0,6,1,0
58897,1,8,ios,488,cohort_A,5.53867953914978,4.54140004896046,8,0,0,14,0,7,1,1
58898,1,4,ios,83,cohort_A,2.60237050082741,3.30623900349387,6,0,0,14,0,5,1,1
58899,0,6,web,196,cohort_B,3.43760057670323,3.15064177385755,6,1,1,14,0,5,1,0
58900,0,5,web,24,cohort_C,2.8214559330619,3.11952231619578,3,0,0,14,0,3,1,0
58901,1,6,ios,333,cohort_C,4.00197527205491,3.75985959635352,4,0,0,14,0,4,1,1
58902,1,8,android,92,cohort_A,4.96156979606233,4.56394483401445,10,1,1,13,0.0714285714285714,8,1,1
58903,1,9,ios,238,cohort_A,6.64986867950644,6.70421836095907,3,0,0,14,0,3,1,1
58904,0,10,ios,102,cohort_A,11.5262087329935,11.1542793697016,8,1,1,14,0,6,1,0
58905,0,8,ios,16,cohort_B,5.85302952002517,5.92302614429657,8,0,0,14,0,6,1,0
58906,1,6,ios,126,cohort_B,3.40429570131583,3.62214441463986,5,0,0,14,0,4,1,1
58907,0,3,web,51,cohort_A,1.81284558866626,1.60093557945342,4,0,0,14,0,3,1,0
58908,1,10,android,296,cohort_B,9.09423500926283,9.02088146292307,7,0,0,14,0,6,1,1
58909,1,1,android,357,cohort_B,0.726327177890452,0.654806491321853,4,1,1,14,0,5,1,1
58910,0,2,android,287,cohort_A,1.08508089599164,0.906106487133428,4,0,0,13,0.0714285714285714,4,1,0
58911,1,3,ios,462,cohort_B,1.66876169062292,1.79581541392354,1,0,0,13,0.0714285714285714,1,1,1
58912,0,9,ios,58,cohort_B,6.07850339585768,5.98520206832348,8,0,0,14,0,8,1,0
58913,1,7,android,19,cohort_C,4.35455084304963,5.46349422232131,2,0,0,14,0,2,1,1
58914,1,6,web,338,cohort_C,3.47717583813481,3.55489558534544,6,0,0,12,0.142857142857143,5,1,1
58915,0,7,web,446,cohort_C,4.4732357116951,4.30165248396818,8,1,1,14,0,7,1,0
58916,1,2,ios,457,cohort_A,1.21464900405827,2.25987197746121,8,1,1,14,0,7,1,1
58917,1,10,ios,165,cohort_A,11.3493254480228,11.1545655180312,6,0,0,14,0,5,1,1
58918,0,5,web,465,cohort_C,3.06360848958095,3.25302154832568,7,0,0,13,0.0714285714285714,6,1,0
58919,0,10,web,342,cohort_B,10.9775173241007,10.8331774916028,6,0,0,14,0,6,1,0
58920,0,4,web,211,cohort_B,2.53359750891408,2.83822205307088,6,0,0,14,0,4,1,0
58921,0,1,ios,413,cohort_C,0.520020594398181,0.242187283871626,5,0,0,14,0,4,1,0
58922,0,2,ios,446,cohort_C,1.45963968627035,1.92820792995921,6,1,1,14,0,6,1,0
58923,0,10,android,50,cohort_B,10.2923102927793,10.9066824303168,7,0,0,14,0,6,1,0
58924,1,3,ios,432,cohort_A,1.74630481720161,2.57011498392005,12,0,0,14,0,9,1,1
58925,0,7,android,481,cohort_A,4.54147538637184,3.6899859441918,3,0,0,13,0.0714285714285714,3,1,0
58926,1,8,ios,447,cohort_C,4.97463293309674,5.71445625424439,10,0,0,14,0,8,1,1
58927,1,10,web,456,cohort_B,9.07974347687923,9.14702878962379,3,0,0,13,0.0714285714285714,3,1,1
58928,0,10,web,169,cohort_C,9.25203473826524,9.79119360870164,8,0,0,14,0,7,1,0
58929,1,5,web,170,cohort_A,3.2421215042374,3.05774731945042,11,0,0,14,0,6,1,1
58930,0,5,ios,322,cohort_A,3.15570595230205,3.15669343523708,8,0,0,14,0,6,1,0
58931,0,6,android,372,cohort_B,3.85047955833838,3.76798104254964,6,1,1,14,0,4,1,0
58932,1,4,ios,200,cohort_A,2.68278840460397,2.9067259263832,8,1,1,14,0,6,1,1
58933,1,2,android,68,cohort_B,1.36293126986825,0.678453026984914,3,0,0,14,0,3,1,1
58934,0,10,web,464,cohort_A,8.9846076998649,9.24663490781062,4,0,0,14,0,4,1,0
58935,0,3,ios,230,cohort_B,1.80025637772037,0.808867527934142,5,0,0,13,0.0714285714285714,5,1,0
58936,0,9,android,194,cohort_C,6.64280298520486,6.55374111054137,11,0,0,14,0,10,1,0
58937,0,3,android,97,cohort_C,2.12783814952314,2.29044124008607,4,1,1,13,0.0714285714285714,5,1,0
58938,1,2,ios,9,cohort_A,1.29999492406925,1.69103824107511,5,0,0,13,0.0714285714285714,5,1,1
58939,1,6,android,492,cohort_B,3.94581001010092,4.21582062847206,4,0,0,13,0.0714285714285714,4,1,1
58940,0,8,android,258,cohort_C,5.88289914465222,5.61696143393926,6,0,0,14,0,5,1,0
58941,0,8,web,203,cohort_A,5.6973564745613,5.20374495701786,3,0,0,14,0,3,1,0
58942,1,9,ios,116,cohort_B,7.07386747891723,7.53784084691092,9,0,0,14,0,7,1,1
58943,0,6,android,32,cohort_B,3.93674490439082,3.51751348400246,4,0,0,14,0,3,1,0
58944,1,1,ios,234,cohort_A,0.593824795045544,-0.621877140562353,1,0,0,13,0.0714285714285714,1,1,1
58945,0,1,ios,344,cohort_C,0.964275378879904,0.00291406564690899,3,0,0,14,0,3,1,0
58946,1,9,web,392,cohort_C,6.15733773873059,6.11083899672944,3,0,0,14,0,3,1,1
58947,0,10,android,495,cohort_B,13.0825820864264,12.8935826411683,2,0,0,14,0,2,1,0
58948,0,4,ios,159,cohort_A,2.36492379063523,1.90225876345981,3,0,0,14,0,3,1,0
58949,1,10,android,394,cohort_A,12.653743402822,13.0456407271965,5,0,0,14,0,5,1,1
58950,1,5,web,149,cohort_B,2.93655038404731,2.30623353921303,6,0,0,14,0,5,1,1
58951,1,3,web,170,cohort_A,1.86872274073514,1.31088465655367,6,0,0,13,0.0714285714285714,5,1,1
58952,1,10,ios,135,cohort_A,9.35185774935466,8.55682900990277,4,0,0,13,0.0714285714285714,4,1,1
58953,0,8,web,458,cohort_A,5.90209814099448,5.53460491380999,7,1,1,14,0,6,1,0
58954,1,10,android,117,cohort_A,8.30432577685639,7.51216937236248,5,0,0,14,0,3,1,1
58955,1,10,ios,89,cohort_B,8.49706253136692,8.97985893106133,9,0,0,14,0,4,1,1
58956,0,5,android,390,cohort_C,2.95577898034151,2.75355858930902,6,0,0,14,0,3,1,0
58957,1,5,web,103,cohort_B,3.13163356477075,2.80823663727869,4,0,0,14,0,4,1,1
58958,0,1,android,107,cohort_A,0.966659235748854,1.42697130684358,5,0,0,14,0,4,1,0
58959,1,2,android,281,cohort_A,1.36322517037987,1.23187248670346,13,0,0,14,0,9,1,1
58960,0,9,web,21,cohort_B,6.46311317907231,6.58458328036917,7,0,0,14,0,5,1,0
58961,1,6,ios,295,cohort_A,3.94242608152991,4.31716557075209,6,1,1,14,0,4,1,1
58962,1,6,web,317,cohort_C,3.58904550991179,3.59713953716782,9,0,0,14,0,7,1,1
58963,1,10,web,396,cohort_C,10.9329292085128,11.1332455258905,10,0,0,14,0,8,1,1
58964,1,1,web,462,cohort_A,1.05232561309216,0.767724217555536,6,1,1,14,0,6,1,1
58965,0,3,ios,203,cohort_B,1.83321594900602,1.99714078268006,4,0,0,14,0,4,1,0
58966,1,3,ios,482,cohort_A,1.84443124387795,1.68923880005001,5,0,0,13,0.0714285714285714,5,1,1
58967,1,10,web,494,cohort_A,9.89251986670774,10.3901326520716,9,0,0,14,0,8,1,1
58968,0,1,ios,220,cohort_A,0.494370095440343,0.666524426507283,9,0,0,14,0,6,1,0
58969,1,3,web,135,cohort_A,2.00230828198207,1.47464874732295,4,0,0,14,0,4,1,1
58970,1,8,ios,220,cohort_A,5.51747839833967,5.65040401969641,4,0,0,13,0.0714285714285714,4,1,1
58971,0,8,web,149,cohort_C,5.66233267687384,5.09288654206171,7,0,0,14,0,7,1,0
58972,1,5,web,353,cohort_B,2.91624730347425,2.34842056993869,2,0,0,14,0,2,1,1
58973,0,4,android,131,cohort_C,2.74549075055315,3.15668764993873,5,0,0,14,0,5,1,0
58974,0,8,web,261,cohort_C,5.75479051162513,6.02481389534158,6,0,0,14,0,5,1,0
58975,0,4,web,85,cohort_A,2.44422955464572,2.23845199991002,5,0,0,13,0.0714285714285714,5,1,0
58976,1,3,ios,130,cohort_C,2.06675185737083,1.56193955613689,6,0,0,14,0,5,1,1
58977,0,1,ios,95,cohort_B,1.05814439729818,0.121938653166926,12,0,0,14,0,9,1,0
58978,0,10,web,15,cohort_A,9.60417233452808,9.83346948081554,11,0,0,13,0.0714285714285714,6,1,0
58979,1,5,ios,477,cohort_A,2.94883087079802,3.03764433598129,7,0,0,14,0,6,1,1
58980,0,1,android,266,cohort_A,0.694588100544968,0.736276871151666,2,0,0,13,0.0714285714285714,2,1,0
58981,0,6,android,164,cohort_B,3.77515300293684,3.65492766452792,14,0,0,14,0,11,1,0
58982,0,4,android,186,cohort_A,2.55309719031023,2.73108421378012,6,0,0,14,0,4,1,0
58983,0,6,ios,156,cohort_B,3.4166506988967,3.5834152129897,6,0,0,14,0,5,1,0
58984,1,3,ios,328,cohort_B,1.81117962250624,2.31106607284578,5,0,0,14,0,4,1,1
58985,0,2,android,416,cohort_A,1.42174423336796,1.44332935662649,2,0,0,14,0,2,1,0
58986,1,3,ios,4,cohort_C,1.74687483534931,1.10137926932166,8,0,0,14,0,6,1,1
58987,1,5,web,168,cohort_A,2.79673758140745,2.54642481785847,4,0,0,14,0,4,1,1
58988,0,4,android,91,cohort_B,2.35863166553038,1.50634703464939,6,0,0,14,0,5,1,0
58989,1,8,android,472,cohort_C,5.94917390140372,6.31909624787959,7,0,0,14,0,6,1,1
58990,0,1,web,52,cohort_C,0.554215996395714,0.270151500072225,3,0,0,14,0,3,1,0
58991,1,4,android,224,cohort_A,2.67833886849943,2.82862559237445,3,0,0,14,0,2,1,1
58992,0,1,web,325,cohort_A,0.347461004601972,-0.0357156659066442,7,0,0,14,0,5,1,0
58993,1,4,ios,383,cohort_B,2.67102170251585,2.45690248357215,4,0,0,13,0.0714285714285714,4,1,1
58994,0,9,ios,383,cohort_B,6.76461172621793,7.7211422068538,6,0,0,13,0.0714285714285714,5,1,0
58995,1,2,android,23,cohort_B,1.32785472579768,1.81437925903245,13,0,0,14,0,10,1,1
58996,1,4,ios,31,cohort_B,2.31298459340604,2.76197945653335,7,0,0,14,0,5,1,1
58997,0,2,android,456,cohort_A,1.2095734756071,1.35925645150104,8,0,0,14,0,7,1,0
58998,0,1,web,437,cohort_B,0.195733039939551,0.528675743986707,3,0,0,13,0.0714285714285714,2,1,0
58999,0,2,ios,350,cohort_A,1.60253760064569,1.50383973269181,2,0,0,13,0.0714285714285714,2,1,0
59000,0,8,ios,328,cohort_A,5.10253982103958,5.1996770609104,4,1,1,14,0,5,1,0
59001,0,5,android,227,cohort_A,3.02893280814835,2.62314675487342,5,1,1,14,0,5,1,0
59002,0,7,web,134,cohort_B,4.56227074157581,4.96979474271863,5,0,0,14,0,3,1,0
59003,0,2,web,201,cohort_C,1.51335821510583,1.44875077335163,5,0,0,13,0.0714285714285714,5,1,0
59004,0,1,ios,87,cohort_C,0.140056465074562,0.777787107008013,2,0,0,13,0.0714285714285714,2,1,0
59005,1,2,android,451,cohort_B,1.3458207794029,1.24674508690251,10,1,1,14,0,7,1,1
59006,0,4,android,238,cohort_B,2.65213059246801,3.00472507594271,8,1,1,14,0,5,1,0
59007,0,2,ios,358,cohort_B,1.07990418338055,1.11931284736609,4,0,0,14,0,4,1,0
59008,0,2,android,34,cohort_C,1.49551250211002,1.10376460212385,5,0,0,14,0,4,1,0
59009,0,7,android,322,cohort_B,4.28002899930409,4.15681017644211,2,0,0,14,0,2,1,0
59010,1,5,web,460,cohort_A,3.19086503798582,3.03866672027425,6,0,0,12,0.142857142857143,4,1,1
59011,0,4,android,423,cohort_C,2.36029025184478,2.85260196517418,4,0,0,14,0,3,1,0
59012,0,6,web,105,cohort_B,3.77396243652645,3.09850424412519,8,0,0,14,0,7,1,0
59013,1,10,android,26,cohort_A,10.1116931899999,9.64514156891529,7,0,0,14,0,7,1,1
59014,0,6,web,164,cohort_B,3.41654148299752,3.78152278817821,6,0,0,14,0,6,1,0
59015,1,7,android,408,cohort_B,4.38456244506161,4.85367568233608,7,0,0,14,0,6,1,1
59016,0,8,ios,246,cohort_A,5.08303472059335,5.63146916652198,10,1,1,14,0,8,1,0
59017,1,6,ios,177,cohort_C,3.51760227833556,3.46736677294627,9,0,0,14,0,6,1,1
59018,1,9,ios,293,cohort_B,6.87907970525766,7.40618187945611,4,0,0,14,0,3,1,1
59019,0,10,android,300,cohort_B,10.0313021636825,9.91139178027143,8,0,0,14,0,6,1,0
59020,0,3,ios,203,cohort_B,2.18956270446061,2.35455963657811,4,0,0,14,0,4,1,0
59021,1,1,ios,189,cohort_A,1.03095127949873,0.771864214524976,5,0,0,14,0,5,1,1
59022,1,8,android,192,cohort_B,5.45364799693391,5.37812323006146,6,0,0,12,0.142857142857143,6,1,1
59023,0,7,web,33,cohort_A,4.14790376694619,3.92328179062141,4,0,0,14,0,4,1,0
59024,1,4,android,24,cohort_B,2.40741477194207,2.27850406009849,3,1,1,13,0.0714285714285714,4,1,1
59025,0,4,android,306,cohort_A,2.21115823146459,2.04100037183173,4,0,0,14,0,3,1,0
59026,0,10,web,231,cohort_A,15.0181356800653,15.0372291250546,10,1,1,14,0,7,1,0
59027,0,3,ios,169,cohort_A,1.93149296895546,2.34940057486262,5,0,0,14,0,4,1,0
59028,0,9,android,42,cohort_B,7.79863569464002,8.46713248003976,9,0,0,14,0,7,1,0
59029,0,8,ios,213,cohort_A,5.45804001965353,6.23237011022761,6,0,0,14,0,5,1,0
59030,0,9,ios,70,cohort_C,6.05625946684113,6.23644566739197,5,1,1,14,0,4,1,0
59031,0,6,android,426,cohort_B,3.56686570701322,3.92615915820942,4,0,0,14,0,2,1,0
59032,1,8,ios,243,cohort_A,4.92381773717809,5.06529601695036,12,0,0,14,0,10,1,1
59033,0,6,android,56,cohort_B,3.37324819794722,3.98367150885314,4,0,0,14,0,4,1,0
59034,0,2,android,206,cohort_A,1.45332636388831,1.29531066637674,5,0,0,14,0,5,1,0
59035,0,2,android,379,cohort_B,1.47606136749633,1.92059884524753,3,0,0,14,0,2,1,0
59036,0,6,web,125,cohort_B,3.92839401782687,3.36851182395421,8,1,1,14,0,6,1,0
59037,0,1,android,427,cohort_B,0.473885860366533,-0.276815898572157,6,0,0,14,0,4,1,0
59038,1,2,android,286,cohort_A,1.37531395291496,1.75804977646056,6,0,0,13,0.0714285714285714,4,1,1
59039,0,8,ios,295,cohort_A,4.90741296642883,3.89597706384337,2,0,0,14,0,1,1,0
59040,0,1,web,243,cohort_B,0.746091090213942,1.02139484299818,6,0,0,14,0,5,1,0
59041,1,6,web,47,cohort_C,3.38642082286939,2.70576107396716,5,1,1,14,0,5,1,1
59042,1,7,ios,245,cohort_C,4.69268910812413,4.49852758376089,1,0,0,14,0,1,1,1
59043,1,7,ios,352,cohort_A,4.7273075722969,4.18344270649663,6,0,0,13,0.0714285714285714,6,1,1
59044,0,4,android,482,cohort_B,2.50677733019044,2.49669881077713,8,0,0,14,0,6,1,0
59045,0,7,ios,217,cohort_A,4.37302315004124,3.68694566251423,3,0,0,14,0,3,1,0
59046,0,6,ios,144,cohort_A,3.57214694488715,2.79093372512067,10,0,0,13,0.0714285714285714,9,1,0
59047,1,10,android,159,cohort_A,9.04840757605959,9.64398962270458,9,0,0,14,0,7,1,1
59048,1,1,ios,468,cohort_C,1.01689404518923,1.05278993872116,4,0,0,14,0,3,1,1
59049,1,8,web,222,cohort_C,5.44303215895622,6.03618478902359,8,0,0,13,0.0714285714285714,7,1,1
59050,1,4,ios,173,cohort_B,2.70732976765981,2.70498267310678,8,0,0,14,0,7,1,1
59051,0,5,android,333,cohort_B,2.84926770607935,3.12279755877851,6,0,0,14,0,6,1,0
59052,1,7,ios,205,cohort_C,4.87198572965987,5.27173805273272,5,0,0,14,0,5,1,1
59053,0,9,web,110,cohort_A,6.45777485641365,6.30797262532971,9,0,0,14,0,7,1,0
59054,1,1,android,440,cohort_C,0.591442393079703,0.77083979549633,10,0,0,14,0,5,1,1
59055,1,5,web,85,cohort_A,2.78538248968755,2.31967788160864,7,0,0,14,0,5,1,1
59056,1,4,android,436,cohort_B,2.30076062497267,2.49143433586662,10,0,0,14,0,8,1,1
59057,1,8,ios,160,cohort_B,5.77721510694083,6.16281729183199,4,0,0,13,0.0714285714285714,3,1,1
59058,1,8,ios,372,cohort_B,5.012638730843,5.93893053350551,6,0,0,14,0,6,1,1
59059,1,5,ios,35,cohort_A,2.85226117303536,3.16333607510835,5,0,0,14,0,4,1,1
59060,0,9,ios,273,cohort_B,6.60373553320119,6.58500384438508,7,0,0,14,0,6,1,0
59061,1,9,ios,478,cohort_A,6.43894922601372,7.62155197169556,4,0,0,13,0.0714285714285714,3,1,1
59062,0,8,ios,131,cohort_B,5.03348127280369,4.68994811854309,6,0,0,14,0,5,1,0
59063,1,10,web,419,cohort_A,10.6789819230051,10.7092933897625,4,0,0,14,0,4,1,1
59064,1,8,ios,157,cohort_B,5.96880737969973,5.83114051443608,6,0,0,14,0,4,1,1
59065,0,3,android,284,cohort_B,2.00868528429897,2.3293551899071,6,0,0,14,0,6,1,0
59066,1,2,android,435,cohort_C,1.27516433584265,1.69211503747792,6,0,0,14,0,5,1,1
59067,1,3,web,100,cohort_B,1.7269491343271,1.31859111729043,7,0,0,14,0,5,1,1
59068,0,4,ios,311,cohort_B,2.34942086544603,2.43909603225466,5,0,0,13,0.0714285714285714,2,1,0
59069,0,8,web,227,cohort_A,5.44269029532826,4.44569500750529,10,1,1,14,0,9,1,0
59070,0,5,ios,290,cohort_C,2.84629733520379,2.63978261189154,7,0,0,13,0.0714285714285714,5,1,0
59071,0,3,web,208,cohort_C,1.78531855074412,1.32763733294312,4,0,0,14,0,4,1,0
59072,0,6,android,372,cohort_C,3.70617661600322,4.02677580048578,4,0,0,13,0.0714285714285714,4,1,0
59073,1,1,android,245,cohort_B,0.428915357146317,0.900685401507615,4,0,0,14,0,4,1,1
59074,0,4,android,460,cohort_A,2.34599245796799,2.00078158994517,5,0,0,14,0,4,1,0
59075,1,7,ios,347,cohort_A,4.32576807355823,3.99190479842873,3,0,0,14,0,2,1,1
59076,1,3,android,321,cohort_C,2.15441149658775,2.37908615430774,1,1,1,14,0,2,1,1
59077,0,3,ios,382,cohort_A,2.15942129946408,1.80800580197869,8,0,0,14,0,5,1,0
59078,0,10,android,242,cohort_B,7.97842840807071,7.84504448303073,4,1,1,14,0,5,1,0
59079,1,10,ios,472,cohort_A,10.0588896946504,10.2108870431402,3,0,0,14,0,3,1,1
59080,1,6,ios,364,cohort_B,3.75302364123393,3.30756883162292,8,0,0,13,0.0714285714285714,5,1,1
59081,0,9,web,369,cohort_B,6.28083218414208,6.90381847370335,2,0,0,14,0,2,1,0
59082,0,7,web,261,cohort_B,4.52597731964897,5.1167087547605,7,0,0,13,0.0714285714285714,7,1,0
59083,1,3,android,107,cohort_A,1.94644669045493,2.30757579596553,4,0,0,13,0.0714285714285714,3,1,1
59084,0,6,ios,132,cohort_A,3.40223636977159,3.44611204063272,4,0,0,14,0,3,1,0
59085,1,8,web,136,cohort_C,5.57785850790798,5.07684259834142,4,0,0,14,0,4,1,1
59086,0,2,android,422,cohort_C,1.65300242039625,1.57907954754675,10,0,0,14,0,8,1,0
59087,0,1,web,183,cohort_C,0.206118065523304,1.0061539067261,2,0,0,14,0,1,1,0
59088,1,10,android,258,cohort_C,9.84151186157224,9.53610463526949,8,0,0,13,0.0714285714285714,6,1,1
59089,0,6,android,310,cohort_B,3.4280936374285,3.66733403616797,6,0,0,13,0.0714285714285714,5,1,0
59090,1,10,web,127,cohort_A,21.6378297543008,21.4761581031679,5,0,0,14,0,4,1,1
59091,1,10,web,172,cohort_A,8.07604718357194,8.48176374411893,8,0,0,14,0,7,1,1
59092,0,1,ios,127,cohort_A,0.261959523954335,0.424407267026876,5,0,0,14,0,5,1,0
59093,1,3,web,11,cohort_A,2.03283023241803,2.09029788741243,6,0,0,13,0.0714285714285714,4,1,1
59094,0,9,android,60,cohort_B,7.14458652245911,7.88629536791709,12,0,0,14,0,8,1,0
59095,1,3,ios,127,cohort_B,1.7162036387322,1.92331544077857,7,0,0,14,0,7,1,1
59096,0,10,ios,231,cohort_A,9.87754078784974,9.51090585675998,8,0,0,14,0,6,1,0
59097,1,2,ios,298,cohort_A,1.1142586495957,1.32553634651769,5,0,0,14,0,4,1,1
59098,0,4,android,454,cohort_C,2.73636546832553,2.570910169723,7,0,0,13,0.0714285714285714,7,1,0
59099,1,6,ios,373,cohort_B,4.00992131644514,4.25106408355927,6,0,0,14,0,4,1,1
59100,1,1,android,304,cohort_A,1.02520885546131,1.09740543630476,6,0,0,14,0,4,1,1
59101,0,6,ios,295,cohort_A,3.70960167890019,4.27748354898305,4,0,0,13,0.0714285714285714,3,1,0
59102,1,9,ios,199,cohort_B,6.7212174963435,6.5737767729125,5,0,0,14,0,5,1,1
59103,1,1,web,275,cohort_B,0.568629466551616,0.90897267098047,4,0,0,14,0,4,1,1
59104,0,4,ios,211,cohort_B,2.47291042850583,2.86923218713364,8,0,0,14,0,5,1,0
59105,1,9,android,105,cohort_A,6.87358269540125,6.59777332240245,7,0,0,14,0,6,1,1
59106,0,1,ios,144,cohort_B,0.815737463888186,0.980503592958275,6,0,0,14,0,5,1,0
59107,1,2,web,475,cohort_B,1.14712152904898,1.04126607977104,4,0,0,14,0,4,1,1
59108,1,7,android,282,cohort_C,4.49106619160265,4.42307758366495,9,1,1,14,0,7,1,1
59109,0,6,ios,288,cohort_A,3.90093992928236,4.21420231139744,5,0,0,14,0,3,1,0
59110,1,3,android,127,cohort_B,1.98317841240259,1.22322748763109,4,0,0,14,0,3,1,1
59111,1,9,ios,168,cohort_B,6.32083763379245,5.64437573131881,7,0,0,14,0,5,1,1
59112,1,5,android,476,cohort_B,2.84884821149925,3.06222954213952,4,0,0,14,0,4,1,1
59113,0,1,android,279,cohort_B,0.872777675025475,0.211841573304408,3,1,1,14,0,3,1,0
59114,0,5,ios,456,cohort_B,3.06085940940466,2.61956400090261,3,0,0,14,0,3,1,0
59115,1,5,web,129,cohort_B,3.06087502221291,2.7894322388569,5,0,0,14,0,3,1,1
59116,0,3,web,169,cohort_B,1.7376363711479,1.47589854623513,8,0,0,13,0.0714285714285714,5,1,0
59117,0,5,android,335,cohort_A,3.03480716386354,3.55654522451166,1,0,0,14,0,1,1,0
59118,1,7,android,340,cohort_C,4.15825247870007,4.58131662847831,6,0,0,14,0,5,1,1
59119,0,7,web,369,cohort_A,4.51239988994988,4.52466016801168,1,0,0,11,0.214285714285714,1,1,0
59120,1,1,web,433,cohort_A,0.605753457621117,-0.36399642700466,4,0,0,13,0.0714285714285714,4,1,1
59121,1,1,android,215,cohort_B,0.513792683335393,0.20922449751336,11,0,0,14,0,7,1,1
59122,0,1,web,445,cohort_C,0.237074138994894,0.476638196800532,6,0,0,14,0,4,1,0
59123,1,1,web,462,cohort_A,1.06209377320314,1.25527863799446,8,0,0,14,0,6,1,1
59124,0,5,ios,389,cohort_B,3.19927057018396,4.09316818583612,11,0,0,14,0,9,1,0
59125,1,8,android,204,cohort_B,5.03401272856094,6.0322947056351,6,0,0,14,0,5,1,1
59126,1,2,ios,224,cohort_A,1.11557003461712,0.555930637113417,3,0,0,13,0.0714285714285714,3,1,1
59127,0,6,android,390,cohort_B,3.94744352397292,3.87752926053483,1,1,1,14,0,2,1,0
59128,1,8,ios,460,cohort_A,5.95477980771465,6.57803592203025,6,0,0,14,0,5,1,1
59129,1,3,android,124,cohort_B,2.02940061176078,2.2661812105689,9,0,0,14,0,6,1,1
59130,1,3,ios,400,cohort_C,2.12880526856403,2.01676002602998,2,0,0,13,0.0714285714285714,2,1,1
59131,1,1,ios,129,cohort_A,0.319104049887102,1.28254067273352,6,0,0,14,0,5,1,1
59132,1,3,ios,434,cohort_B,1.69552751532887,1.76261569805032,8,0,0,14,0,5,1,1
59133,0,6,web,379,cohort_A,3.50549228048304,3.53985920923738,3,0,0,14,0,3,1,0
59134,0,7,ios,209,cohort_B,4.83668389844061,5.60259304954494,8,0,0,14,0,5,1,0
59135,0,6,ios,146,cohort_A,3.38539129070582,3.42822741304731,7,0,0,14,0,5,1,0
59136,0,1,android,304,cohort_B,0.688115309811073,0.507926673033875,10,0,0,14,0,8,1,0
59137,0,5,web,196,cohort_C,2.96171328200597,3.13594451326972,4,0,0,14,0,3,1,0
59138,0,8,android,406,cohort_C,5.59557653933395,5.65072331866898,7,1,1,14,0,5,1,0
59139,1,3,android,254,cohort_A,2.10264779919986,1.78928666441818,9,0,0,14,0,7,1,1
59140,1,4,android,281,cohort_A,2.40691863724901,1.3766519502737,6,0,0,14,0,6,1,1
59141,1,6,android,375,cohort_A,3.41277666902001,3.7369547631941,10,0,0,14,0,7,1,1
59142,1,6,web,58,cohort_A,3.42658399910498,3.79892661895267,11,0,0,14,0,9,1,1
59143,0,9,ios,197,cohort_B,6.13456939032742,6.82748924908902,4,0,0,14,0,3,1,0
59144,1,10,android,120,cohort_A,9.68046558723214,9.66639910357382,2,0,0,13,0.0714285714285714,2,1,1
59145,1,7,web,443,cohort_C,4.5611769038405,4.9321854728229,6,0,0,14,0,5,1,1
59146,1,4,ios,426,cohort_B,2.38308221411497,2.1594608583432,8,0,0,14,0,6,1,1
59147,0,8,android,36,cohort_B,5.93472896889548,6.03857861314633,8,0,0,14,0,7,1,0
