"user_id","treat","block","platform","cluster_id","signup_cohort","baseline_activity","pre_metric","assignment_date"
48464,1,2,"android",456,"cohort_A",1.51248496252256,1.73696886712429,2026-04-16
48465,0,6,"ios",491,"cohort_A",3.46811906429519,4.22749992918004,2026-04-16
48466,1,9,"web",354,"cohort_B",6.86822501237596,6.67876111805926,2026-04-16
48467,1,8,"android",129,"cohort_A",5.23854906271066,7.17900421192781,2026-04-16
48468,1,6,"web",109,"cohort_A",3.488183711814,3.75898714523314,2026-04-16
48469,1,4,"ios",344,"cohort_B",2.36995630194209,2.62585293807719,2026-04-16
48470,0,8,"ios",112,"cohort_A",5.1956576116653,4.51078393504332,2026-04-16
48471,0,10,"ios",174,"cohort_A",9.2210940067549,9.22399992393284,2026-04-16
48472,1,5,"web",397,"cohort_C",2.81103869548108,2.4869069314247,2026-04-16
48473,0,7,"android",22,"cohort_B",4.19964109352861,4.06471308717411,2026-04-16
48474,0,8,"web",258,"cohort_C",5.75759944627772,5.65627577934829,2026-04-16
48475,0,7,"android",450,"cohort_B",4.31837237272594,4.41504803320244,2026-04-16
48476,1,8,"ios",475,"cohort_B",5.19578002173666,5.16128750997371,2026-04-16
48477,0,5,"android",141,"cohort_A",3.26495934789764,2.83989921778851,2026-04-16
48478,1,10,"ios",341,"cohort_C",12.3371898150723,11.4277565508329,2026-04-16
48479,0,5,"web",218,"cohort_A",2.89346719780792,2.5233764529867,2026-04-16
48480,1,10,"android",216,"cohort_A",8.00587742633107,7.30542454500796,2026-04-16
48481,1,6,"web",219,"cohort_C",3.93170862616796,4.93247283625241,2026-04-16
48482,1,7,"web",132,"cohort_B",4.54844750335367,4.89529454002653,2026-04-16
48483,1,9,"ios",345,"cohort_C",6.77955341368135,7.86354178737652,2026-04-16
48484,0,6,"web",397,"cohort_C",3.56953981915735,3.83729166001774,2026-04-16
48485,0,10,"android",476,"cohort_A",8.45458305448245,7.6156977205878,2026-04-16
48486,1,7,"android",221,"cohort_A",4.13167037159025,3.69723982733559,2026-04-16
48487,1,2,"ios",148,"cohort_C",1.39234243271829,1.11202094702445,2026-04-16
48488,0,9,"web",385,"cohort_B",7.11188159508241,7.32417242578324,2026-04-16
48489,0,8,"ios",47,"cohort_A",4.94484849947134,5.34367375321176,2026-04-16
48490,0,1,"android",246,"cohort_C",0.505875445119092,0.994849249521235,2026-04-16
48491,0,1,"web",442,"cohort_C",0.804506905509482,1.00182471059845,2026-04-16
48492,1,10,"android",442,"cohort_B",10.0468876105163,10.8058934881793,2026-04-16
48493,1,6,"android",376,"cohort_A",3.67758978811085,4.05302029330717,2026-04-16
48494,0,8,"android",216,"cohort_B",5.770755633429,5.64610545616085,2026-04-16
48495,0,9,"android",447,"cohort_B",6.29473433178171,6.29353682032075,2026-04-16
48496,1,10,"ios",490,"cohort_A",9.5834487926473,9.12938638362376,2026-04-16
48497,0,2,"web",18,"cohort_A",1.31705029051829,1.02924356826311,2026-04-16
48498,1,3,"ios",56,"cohort_B",2.04903536405581,1.8822199431027,2026-04-16
48499,1,4,"web",37,"cohort_C",2.65921993759359,3.16621498649654,2026-04-16
48500,0,9,"web",229,"cohort_C",6.07022558761262,4.84963168821641,2026-04-16
48501,0,9,"web",406,"cohort_B",6.46421560833907,5.8315149420506,2026-04-16
48502,0,10,"ios",428,"cohort_A",11.8380659905898,10.5118011907416,2026-04-16
48503,1,6,"android",76,"cohort_A",3.44107531316071,3.52638820889692,2026-04-16
48504,0,5,"web",57,"cohort_C",2.96673202358867,3.61934422454935,2026-04-16
48505,0,10,"ios",206,"cohort_A",8.4994950301255,9.52365381661367,2026-04-16
48506,1,8,"web",241,"cohort_B",5.92498820067886,5.00746654705273,2026-04-16
48507,0,6,"android",465,"cohort_A",3.42949403159699,3.17239172384685,2026-04-16
48508,1,1,"android",355,"cohort_B",0.693196210021437,0.850841739280275,2026-04-16
48509,0,6,"web",491,"cohort_C",3.86731685307063,3.65456577032352,2026-04-16
48510,0,9,"android",42,"cohort_B",7.72486712880843,7.12061444346092,2026-04-16
48511,1,3,"ios",137,"cohort_B",2.03118122326586,1.95600116768234,2026-04-16
48512,0,8,"android",460,"cohort_B",5.0413211014095,5.30758529061566,2026-04-16
48513,1,9,"android",53,"cohort_B",7.8098534319225,8.90139466666793,2026-04-16
48514,0,10,"android",206,"cohort_C",8.78679200789784,9.01126017727012,2026-04-16
48515,1,9,"android",486,"cohort_B",7.755259458239,7.62865313228987,2026-04-16
48516,0,8,"ios",158,"cohort_A",5.94990520184048,6.090398774971,2026-04-16
48517,0,6,"ios",194,"cohort_B",3.97344535967179,3.57593628765057,2026-04-16
48518,1,5,"web",121,"cohort_B",3.03997764096712,3.91084340439897,2026-04-16
48519,0,10,"web",210,"cohort_A",9.02137397626817,8.09909438516481,2026-04-16
48520,1,8,"android",477,"cohort_B",5.30231929602549,5.64295309389177,2026-04-16
48521,1,8,"ios",455,"cohort_C",5.66901132909106,6.58116484170321,2026-04-16
48522,0,1,"android",71,"cohort_C",0.37651414378156,0.429394809848376,2026-04-16
48523,1,2,"ios",330,"cohort_B",1.1096803437665,1.24984240215452,2026-04-16
48524,1,4,"web",206,"cohort_C",2.42939636254933,2.90044060768921,2026-04-16
48525,1,8,"ios",352,"cohort_B",4.93042907106165,5.3230147813409,2026-04-16
48526,0,8,"android",354,"cohort_C",5.28677286226254,5.20429482899946,2026-04-16
48527,1,1,"ios",438,"cohort_B",0.890578321613614,1.61528866819513,2026-04-16
48528,1,8,"ios",1,"cohort_B",5.04993399472668,4.90497950453489,2026-04-16
48529,1,5,"android",492,"cohort_A",2.9825238150106,2.25229678202315,2026-04-16
48530,0,4,"android",459,"cohort_B",2.23219604722313,1.47908390829358,2026-04-16
48531,0,2,"ios",466,"cohort_A",1.17427226465216,1.3454602561321,2026-04-16
48532,1,6,"web",185,"cohort_B",3.82773759487751,4.01597433015362,2026-04-16
48533,0,5,"ios",293,"cohort_B",3.05275891109331,3.30232014115177,2026-04-16
48534,0,1,"android",453,"cohort_B",0.915490134404127,-0.335595337656028,2026-04-16
48535,1,4,"ios",373,"cohort_A",2.64521550005135,2.9802031386915,2026-04-16
48536,1,8,"web",451,"cohort_B",4.9330086442583,5.12104490739766,2026-04-16
48537,1,3,"android",254,"cohort_C",1.92338102557294,1.48680768448459,2026-04-16
48538,0,5,"android",255,"cohort_B",3.20413002203784,2.14324953873463,2026-04-16
48539,1,4,"android",159,"cohort_C",2.22136968007987,1.98504534238993,2026-04-16
48540,0,2,"android",26,"cohort_C",1.16561941857698,2.16677603471351,2026-04-16
48541,1,6,"android",436,"cohort_C",3.64451510618805,4.01606703867686,2026-04-16
48542,1,8,"web",325,"cohort_B",5.19159406643344,5.7433741571695,2026-04-16
48543,0,10,"ios",389,"cohort_A",8.66833191089963,8.60748227947666,2026-04-16
48544,0,4,"android",474,"cohort_B",2.40069936218351,2.44926263895106,2026-04-16
48545,1,3,"android",97,"cohort_C",2.12969321765029,2.42365245176086,2026-04-16
48546,1,7,"web",220,"cohort_A",4.40469381785466,5.71864680762839,2026-04-16
48547,0,5,"web",63,"cohort_B",3.21533173474011,3.30671985764307,2026-04-16
48548,1,1,"web",269,"cohort_B",0.312599875706483,-0.720213165734757,2026-04-16
48549,1,4,"ios",339,"cohort_C",2.4277130037764,1.70012889090546,2026-04-16
48550,0,3,"android",209,"cohort_B",2.00606530541068,2.4269146128019,2026-04-16
48551,1,8,"android",466,"cohort_C",5.74691645636884,5.82830886589094,2026-04-16
48552,1,8,"ios",27,"cohort_B",5.66537731346028,5.29432984688255,2026-04-16
48553,0,10,"ios",242,"cohort_A",10.5196938532557,10.1804582838396,2026-04-16
48554,0,3,"web",444,"cohort_A",2.03307678313318,3.04410468386503,2026-04-16
48555,0,6,"web",187,"cohort_B",4.04109195468253,3.62658060750475,2026-04-16
48556,1,3,"android",371,"cohort_A",1.88291088920762,2.45845752146764,2026-04-16
48557,0,7,"android",496,"cohort_B",4.64098387571753,4.97255282144915,2026-04-16
48558,1,2,"web",448,"cohort_B",1.51341074113762,1.04502405210803,2026-04-16
48559,1,2,"ios",319,"cohort_A",1.1949218471402,1.96646543667259,2026-04-16
48560,0,6,"ios",458,"cohort_B",3.42807656083504,3.13290586977687,2026-04-16
48561,0,7,"ios",418,"cohort_B",4.17648970829183,4.15270602234194,2026-04-16
48562,0,10,"ios",111,"cohort_C",13.6121006011865,13.8871126979023,2026-04-16
48563,0,3,"web",209,"cohort_A",1.74821580258477,1.35080249217081,2026-04-16
48564,1,7,"web",46,"cohort_B",4.05838218875791,3.77778977469043,2026-04-16
48565,0,4,"android",209,"cohort_C",2.58634188478182,1.86658157029256,2026-04-16
48566,1,1,"android",203,"cohort_C",0.229540200606644,0.965509231186053,2026-04-16
48567,1,5,"ios",150,"cohort_B",2.91726412915384,2.82392414084728,2026-04-16
48568,0,7,"web",40,"cohort_A",4.66985585791521,4.39217371465671,2026-04-16
48569,0,3,"ios",370,"cohort_C",1.98286599167353,2.12096707924752,2026-04-16
48570,1,5,"web",252,"cohort_C",2.88386962401345,3.7211948417036,2026-04-16
48571,0,6,"android",381,"cohort_A",3.41859072415757,4.04340112345643,2026-04-16
48572,0,5,"web",24,"cohort_C",3.3367495929178,3.36983137762426,2026-04-16
48573,1,9,"android",466,"cohort_C",6.77968601203682,6.39481585541996,2026-04-16
48574,0,5,"ios",276,"cohort_A",3.35087996550566,3.43131692598993,2026-04-16
48575,0,3,"web",212,"cohort_C",1.91116598394814,2.04470817950904,2026-04-16
48576,1,5,"web",204,"cohort_C",3.25240455807131,3.41203803864405,2026-04-16
48577,1,1,"ios",159,"cohort_C",0.181766227614866,0.11798565195797,2026-04-16
48578,0,10,"android",283,"cohort_A",7.85104856472555,7.8853180744785,2026-04-16
48579,1,9,"web",70,"cohort_C",6.51893405095592,6.10204642121919,2026-04-16
48580,0,7,"android",356,"cohort_C",4.30103489297897,4.07875827246517,2026-04-16
48581,1,4,"android",124,"cohort_C",2.39007412289356,2.7976524819453,2026-04-16
48582,1,10,"android",163,"cohort_A",9.86026993877402,10.0886043186797,2026-04-16
48583,0,3,"ios",303,"cohort_C",2.04409973576912,1.89075199914764,2026-04-16
48584,0,1,"ios",407,"cohort_B",0.629591601458309,1.3473506124575,2026-04-16
48585,0,2,"android",254,"cohort_B",1.14642828292058,1.03991350801303,2026-04-16
48586,0,4,"ios",157,"cohort_B",2.52649173834044,2.11346759728065,2026-04-16
48587,1,8,"web",221,"cohort_C",5.85149207274905,6.47221403904861,2026-04-16
48588,1,6,"ios",103,"cohort_A",3.5018837222781,4.02929776286187,2026-04-16
48589,1,9,"android",92,"cohort_A",7.53747869580762,7.52505886932815,2026-04-16
48590,0,1,"web",191,"cohort_B",0.79087396054583,0.989430972979696,2026-04-16
48591,0,4,"android",267,"cohort_C",2.70547751739142,2.4370414717478,2026-04-16
48592,1,3,"web",98,"cohort_A",1.83872158700364,1.28227684288327,2026-04-16
48593,0,9,"ios",129,"cohort_C",7.81271240660676,7.64297755726468,2026-04-16
48594,1,3,"android",283,"cohort_B",2.1832573170645,2.69054190140117,2026-04-16
48595,0,8,"ios",281,"cohort_A",5.67226246516096,5.55566754215536,2026-04-16
48596,1,9,"android",261,"cohort_C",6.27015574770834,6.25115675105098,2026-04-16
48597,1,2,"android",285,"cohort_A",1.11508220375645,1.03733098225244,2026-04-16
48598,0,7,"ios",34,"cohort_C",4.87187997570679,4.48825147082626,2026-04-16
48599,1,6,"ios",142,"cohort_A",3.90183787298736,3.48511734437689,2026-04-16
48600,1,1,"android",171,"cohort_B",0.787717571047806,0.240546546636563,2026-04-16
48601,0,1,"ios",286,"cohort_A",0.740148944409947,-0.0456398437236477,2026-04-16
48602,1,1,"web",486,"cohort_B",0.651567900277248,0.148447692411281,2026-04-16
48603,1,7,"web",33,"cohort_B",4.05443034592681,3.86665095831228,2026-04-16
48604,1,6,"ios",118,"cohort_B",3.5051248905015,4.74270736605733,2026-04-16
48605,1,8,"web",68,"cohort_C",5.73722451273747,5.35354392233568,2026-04-16
48606,0,7,"ios",335,"cohort_B",4.70698893756864,4.57112408432621,2026-04-16
48607,1,4,"android",160,"cohort_B",2.66517479646141,1.78282694721719,2026-04-16
48608,0,10,"ios",31,"cohort_A",10.8173420919476,10.3352704664858,2026-04-16
48609,0,3,"ios",415,"cohort_B",1.92396115231898,2.47060569944102,2026-04-16
48610,0,1,"android",90,"cohort_A",1.04366666754788,1.30868379112057,2026-04-16
48611,1,5,"ios",222,"cohort_A",2.89289097942173,3.24475561149504,2026-04-16
48612,0,9,"ios",54,"cohort_B",6.82262529497937,6.79406825716608,2026-04-16
48613,1,5,"android",338,"cohort_C",3.11223786349696,3.07262473626661,2026-04-16
48614,1,7,"android",292,"cohort_C",4.65609747158196,5.00676002659172,2026-04-16
48615,1,10,"ios",322,"cohort_A",10.834994311609,11.7002617044612,2026-04-16
48616,1,5,"android",249,"cohort_A",3.09917440181729,3.00936479609721,2026-04-16
48617,1,6,"ios",245,"cohort_B",3.92557293644132,4.08419782803449,2026-04-16
48618,1,2,"android",429,"cohort_A",1.53184619275182,1.65701726975851,2026-04-16
48619,1,9,"ios",118,"cohort_B",6.22096731649244,6.34958034217771,2026-04-16
48620,1,7,"web",145,"cohort_A",4.29758553055315,3.23699257679558,2026-04-16
48621,1,6,"web",359,"cohort_B",3.7860695589742,3.65318500665146,2026-04-16
48622,1,5,"web",277,"cohort_A",3.20037351180108,2.50870802489954,2026-04-16
48623,1,4,"web",58,"cohort_B",2.45974799824048,3.05084870233371,2026-04-16
48624,0,2,"web",293,"cohort_C",1.09452274953153,1.72036765968267,2026-04-16
48625,0,1,"web",203,"cohort_A",1.06311560974343,0.809870616569076,2026-04-16
48626,1,5,"ios",471,"cohort_A",3.12660191459952,3.16712314098387,2026-04-16
48627,1,3,"web",458,"cohort_B",2.00979346066758,2.04069898599189,2026-04-16
48628,1,9,"android",384,"cohort_A",6.56761437227504,7.20438807026999,2026-04-16
48629,0,10,"android",128,"cohort_B",12.6396045016737,12.2842419887532,2026-04-16
48630,1,10,"android",404,"cohort_A",15.900602931912,15.2928483763342,2026-04-16
48631,1,9,"web",54,"cohort_A",7.57304681925669,7.20862001850463,2026-04-16
48632,0,7,"web",338,"cohort_A",4.50482853279882,3.90674421684948,2026-04-16
48633,1,6,"ios",117,"cohort_B",3.40164542481866,3.73681298837085,2026-04-16
48634,1,4,"android",399,"cohort_C",2.75197815629916,3.26871287920951,2026-04-16
48635,0,10,"android",432,"cohort_A",9.0324139824378,8.11728291225697,2026-04-16
48636,1,4,"ios",392,"cohort_A",2.64518452318138,2.52968157902651,2026-04-16
48637,1,7,"ios",74,"cohort_A",4.22205661369077,4.26239914097243,2026-04-16
48638,1,8,"android",435,"cohort_B",5.43871912427694,5.27302383498945,2026-04-16
48639,0,3,"web",188,"cohort_C",1.74155249087514,2.00748616871178,2026-04-16
48640,1,4,"ios",390,"cohort_A",2.7433839359052,2.7660482970922,2026-04-16
48641,0,4,"web",21,"cohort_A",2.61303833294055,2.99241778301546,2026-04-16
48642,0,4,"ios",455,"cohort_A",2.59529063974633,2.20176049623256,2026-04-16
48643,1,9,"android",339,"cohort_A",6.14184521468127,5.87855116555818,2026-04-16
48644,0,4,"android",482,"cohort_B",2.54922865442521,2.75582788089955,2026-04-16
48645,1,1,"android",359,"cohort_B",0.8557905295706,0.407286269953341,2026-04-16
48646,1,7,"android",10,"cohort_C",4.83791253487646,3.74569628523627,2026-04-16
48647,0,2,"android",192,"cohort_A",1.51932053894578,1.77532315370134,2026-04-16
48648,1,9,"web",248,"cohort_B",6.26640056899062,6.41195928642277,2026-04-16
48649,0,2,"android",202,"cohort_A",1.54315458748121,1.6987039384122,2026-04-16
48650,1,9,"android",96,"cohort_C",6.03070453891495,6.61974231402617,2026-04-16
48651,0,5,"android",139,"cohort_B",2.83816601210314,2.79587742205884,2026-04-16
48652,0,7,"android",24,"cohort_C",4.30573519337541,4.18094957568421,2026-04-16
48653,0,5,"web",338,"cohort_A",3.01314317394498,2.41435713086896,2026-04-16
48654,1,2,"web",461,"cohort_A",1.3187411014303,0.886843997210706,2026-04-16
48655,1,4,"ios",71,"cohort_A",2.5069449393058,2.50062507365533,2026-04-16
48656,0,2,"web",131,"cohort_B",1.13189198647351,1.02968668073115,2026-04-16
48657,0,10,"android",285,"cohort_B",8.78504278016339,9.22505317575471,2026-04-16
48658,1,4,"android",79,"cohort_B",2.44593165629761,3.06423690744096,2026-04-16
48659,0,3,"android",409,"cohort_C",1.92226134702367,1.44811615742343,2026-04-16
48660,0,4,"android",412,"cohort_C",2.61556790796364,2.32816819215791,2026-04-16
48661,0,7,"ios",333,"cohort_A",4.32648486284178,4.09537210950016,2026-04-16
48662,1,7,"ios",337,"cohort_C",4.13569791639636,4.44037427150731,2026-04-16
48663,0,2,"android",80,"cohort_C",1.50041319866154,1.5912381009041,2026-04-16
48664,0,7,"ios",271,"cohort_B",4.61695148158399,5.42103760511501,2026-04-16
48665,1,10,"web",192,"cohort_A",8.24813109393947,7.52928589332411,2026-04-16
48666,0,9,"web",363,"cohort_B",7.03127458758065,6.10399072862772,2026-04-16
48667,0,4,"android",296,"cohort_C",2.33926746875405,2.64474449486802,2026-04-16
48668,0,9,"web",59,"cohort_A",6.27612248205017,6.06172513891686,2026-04-16
48669,1,4,"android",457,"cohort_B",2.24421767484229,1.55712211459131,2026-04-16
48670,0,4,"web",8,"cohort_B",2.21490302508339,2.83699435328409,2026-04-16
48671,1,3,"web",259,"cohort_B",1.67342366246347,1.10396472249533,2026-04-16
48672,0,4,"ios",353,"cohort_B",2.2921725415382,2.02729678828401,2026-04-16
48673,1,2,"android",447,"cohort_A",1.13077143651624,1.92417089350105,2026-04-16
48674,0,7,"android",12,"cohort_A",4.45641007113366,4.33592024675508,2026-04-16
48675,0,4,"android",255,"cohort_A",2.21906622090634,2.28579062054463,2026-04-16
48676,0,6,"ios",470,"cohort_A",3.37635582278896,4.03832681034966,2026-04-16
48677,0,4,"ios",233,"cohort_C",2.28422628647775,2.80712601903085,2026-04-16
48678,0,10,"ios",343,"cohort_C",10.359457229547,10.612365131241,2026-04-16
48679,1,7,"web",129,"cohort_A",4.7438405466692,4.77174442731202,2026-04-16
48680,1,5,"web",467,"cohort_A",3.11455203243787,3.05510932416485,2026-04-16
48681,0,8,"ios",434,"cohort_A",5.37094494858949,5.60533190689549,2026-04-16
48682,1,10,"android",424,"cohort_B",12.494987189252,12.4089469512269,2026-04-16
48683,1,2,"web",248,"cohort_B",1.61377221254254,1.47685979360857,2026-04-16
48684,1,1,"web",48,"cohort_C",1.05260849540994,0.989649069992072,2026-04-16
48685,0,9,"android",300,"cohort_A",7.62069023042912,7.53034630759067,2026-04-16
48686,1,1,"web",270,"cohort_C",0.496984521479892,1.18313327082729,2026-04-16
48687,0,1,"android",222,"cohort_C",0.873526886518359,0.664971748153891,2026-04-16
48688,0,7,"android",170,"cohort_B",4.33800374505395,4.36802203531665,2026-04-16
48689,1,3,"android",492,"cohort_C",1.72019908709021,0.537659712842634,2026-04-16
48690,0,4,"web",407,"cohort_B",2.23139366862813,2.58801540974173,2026-04-16
48691,0,5,"android",124,"cohort_B",3.07468273941043,3.21221577652364,2026-04-16
48692,1,9,"android",7,"cohort_C",6.70056221266055,6.24826842557851,2026-04-16
48693,0,7,"android",462,"cohort_C",4.63918147442028,5.00325149570887,2026-04-16
48694,1,7,"android",178,"cohort_B",4.52650825720579,4.33260856542208,2026-04-16
48695,0,3,"web",107,"cohort_A",2.19944218455823,1.86709655831684,2026-04-16
48696,0,5,"android",8,"cohort_B",3.24627709670761,4.05216892621345,2026-04-16
48697,1,9,"web",452,"cohort_A",7.30633209292097,7.4158527857642,2026-04-16
48698,1,1,"web",58,"cohort_B",0.759386322878102,0.544424829830607,2026-04-16
48699,0,9,"ios",310,"cohort_A",7.34919731057226,6.60414190235705,2026-04-16
48700,1,1,"ios",179,"cohort_B",0.689442188303631,0.816862292951472,2026-04-16
48701,1,10,"android",309,"cohort_B",10.1044036165209,9.34267324403292,2026-04-16
48702,0,1,"web",474,"cohort_C",0.902290707330067,-0.244905854220263,2026-04-16
48703,0,1,"android",355,"cohort_A",0.609071266578141,0.742785883140632,2026-04-16
48704,1,9,"ios",292,"cohort_C",7.64426507558914,7.46666137602442,2026-04-16
48705,0,2,"ios",454,"cohort_A",1.31027408035806,0.86471033581465,2026-04-16
48706,0,6,"ios",397,"cohort_A",3.72248281253217,3.49188674543961,2026-04-16
48707,1,4,"ios",237,"cohort_B",2.75081790320418,3.32885340016211,2026-04-16
48708,1,5,"ios",150,"cohort_A",3.26517449714948,2.11759750706457,2026-04-16
48709,1,1,"web",338,"cohort_A",0.42625562356517,0.354603038580246,2026-04-16
48710,1,7,"android",257,"cohort_A",4.35445742740407,4.60243213878564,2026-04-16
48711,1,3,"ios",472,"cohort_A",2.11112445129047,2.03402837409174,2026-04-16
48712,1,9,"android",387,"cohort_B",6.20032784243691,6.38954996464533,2026-04-16
48713,0,3,"android",195,"cohort_B",2.08766335999595,1.79146198185742,2026-04-16
48714,0,4,"android",260,"cohort_C",2.3125433530006,2.78853342061327,2026-04-16
48715,0,10,"web",391,"cohort_A",8.72483134659675,8.75478699713708,2026-04-16
48716,0,6,"web",156,"cohort_A",3.62930009184541,3.38710229884365,2026-04-16
48717,1,6,"android",418,"cohort_C",3.96448642646742,4.5690671692266,2026-04-16
48718,1,1,"android",444,"cohort_C",0.993034961725918,0.818856915999318,2026-04-16
48719,0,4,"android",35,"cohort_A",2.45561627983452,2.70086009551892,2026-04-16
48720,1,10,"android",207,"cohort_A",8.7287137031223,9.07879890969603,2026-04-16
48721,0,3,"android",360,"cohort_C",2.16715211431488,2.7404533850256,2026-04-16
48722,1,1,"android",237,"cohort_A",0.857240118019654,1.44913974227613,2026-04-16
48723,1,2,"ios",378,"cohort_B",1.0809443495048,1.16263339801957,2026-04-16
48724,1,7,"android",387,"cohort_A",4.13040941661712,4.28334002766244,2026-04-16
48725,1,6,"web",151,"cohort_A",3.43987211714737,3.37901811031879,2026-04-16
48726,1,2,"android",172,"cohort_C",1.14463506086457,1.15400689594743,2026-04-16
48727,0,9,"android",318,"cohort_A",7.51285363251953,7.53775298674384,2026-04-16
48728,1,7,"ios",155,"cohort_B",4.42420114055457,4.18980996940474,2026-04-16
48729,1,3,"android",224,"cohort_A",1.95221018522853,2.1708362206578,2026-04-16
48730,0,10,"web",216,"cohort_B",10.19873679428,10.3147994959401,2026-04-16
48731,1,7,"web",258,"cohort_A",4.34562816338675,5.05470871269557,2026-04-16
48732,0,9,"ios",457,"cohort_A",7.81210222143081,7.41305068575228,2026-04-16
48733,0,9,"ios",278,"cohort_C",7.24763024256039,6.65570933480027,2026-04-16
48734,0,2,"ios",146,"cohort_C",1.29018581684477,1.96848626559186,2026-04-16
48735,0,3,"android",268,"cohort_C",2.06689607195394,1.0737403968777,2026-04-16
48736,0,8,"ios",114,"cohort_A",5.87224332273432,6.13867776324556,2026-04-16
48737,1,8,"ios",240,"cohort_C",5.02549817261223,5.79248771254953,2026-04-16
48738,0,3,"android",56,"cohort_A",2.15573759691968,1.67349180836447,2026-04-16
48739,1,2,"android",24,"cohort_A",1.20842722115597,1.36522888424074,2026-04-16
48740,0,5,"web",233,"cohort_C",2.9145155967666,2.92541207983141,2026-04-16
48741,1,8,"ios",148,"cohort_A",4.92542653309591,5.82610841080605,2026-04-16
48742,1,4,"ios",61,"cohort_B",2.4360137485416,1.96449572444222,2026-04-16
48743,1,9,"web",238,"cohort_A",7.72868861230201,7.48228945759612,2026-04-16
48744,1,10,"ios",480,"cohort_A",8.8419327551929,8.43627167951785,2026-04-16
48745,1,3,"web",121,"cohort_B",1.93199765196685,1.26471675069783,2026-04-16
48746,1,7,"web",230,"cohort_C",4.6457191272282,5.45294073073985,2026-04-16
48747,1,8,"web",281,"cohort_B",5.12331730899335,5.32767109557193,2026-04-16
48748,0,10,"android",440,"cohort_B",8.7834210353866,8.72741255399523,2026-04-16
48749,1,6,"android",477,"cohort_A",3.67583529266398,3.80986954708376,2026-04-16
48750,0,9,"ios",140,"cohort_A",6.79374258468615,6.03262520305345,2026-04-16
48751,1,1,"web",164,"cohort_A",0.286181592258128,1.34825809529208,2026-04-16
48752,1,2,"android",384,"cohort_C",1.57347382885945,2.39710615748434,2026-04-16
48753,1,1,"ios",327,"cohort_C",1.00271246736527,0.970533986574583,2026-04-16
48754,0,5,"web",9,"cohort_A",2.77880562343901,1.67900796685665,2026-04-16
48755,0,5,"web",362,"cohort_A",3.27637592208315,3.67439811594592,2026-04-16
48756,1,6,"ios",322,"cohort_C",3.99560297185827,3.71476455797148,2026-04-16
48757,0,3,"android",278,"cohort_B",1.68183104519734,1.38817882831739,2026-04-16
48758,0,8,"ios",183,"cohort_B",5.77626620700309,6.14626469996697,2026-04-16
48759,1,3,"ios",11,"cohort_B",2.07859257232235,1.48516710661706,2026-04-16
48760,1,9,"web",169,"cohort_A",6.19627939294121,6.21189590084893,2026-04-16
48761,0,8,"android",45,"cohort_C",4.92789299933765,4.47642111489202,2026-04-16
48762,1,5,"android",123,"cohort_B",3.18914520981198,3.39015727779635,2026-04-16
48763,0,2,"web",476,"cohort_A",1.28529181876975,1.12888402410213,2026-04-16
48764,1,8,"web",109,"cohort_C",5.70277983992199,4.59664213379773,2026-04-16
48765,0,9,"android",115,"cohort_A",6.06782201090659,5.50177348875739,2026-04-16
48766,1,5,"web",101,"cohort_B",3.05381935476983,2.38490242014886,2026-04-16
48767,1,5,"web",212,"cohort_B",2.75923490943541,1.95718131040953,2026-04-16
48768,1,10,"android",174,"cohort_C",11.4245327689348,11.8127017180101,2026-04-16
48769,0,10,"android",367,"cohort_A",8.98569521690661,8.40346695737185,2026-04-16
48770,1,8,"web",69,"cohort_B",5.78482314963795,6.49569525835041,2026-04-16
48771,0,1,"android",453,"cohort_A",0.142532404314895,-0.0512951870383,2026-04-16
48772,1,4,"ios",195,"cohort_A",2.3094644314266,1.72001169040017,2026-04-16
48773,0,6,"web",243,"cohort_B",3.76505859678113,3.61536101309582,2026-04-16
48774,0,9,"ios",19,"cohort_B",6.38486322647697,6.76935655637078,2026-04-16
48775,0,3,"web",142,"cohort_C",2.16311986429279,1.19856604417337,2026-04-16
48776,1,2,"web",457,"cohort_A",1.15030471972397,1.15996173541608,2026-04-16
48777,0,5,"android",316,"cohort_A",3.22437663056068,3.73620684288444,2026-04-16
48778,1,2,"ios",248,"cohort_B",1.54156579033218,2.30116316294986,2026-04-16
48779,0,4,"web",28,"cohort_B",2.33682875990476,2.463450980261,2026-04-16
48780,0,9,"ios",241,"cohort_C",7.82077315752467,7.75792406704355,2026-04-16
48781,0,4,"android",402,"cohort_A",2.29477036683546,1.38148087846986,2026-04-16
48782,1,8,"ios",200,"cohort_A",5.56540013809398,6.30636688615612,2026-04-16
48783,1,7,"android",48,"cohort_A",4.57782007432563,5.75993577115121,2026-04-16
48784,1,7,"ios",19,"cohort_B",4.86733234667833,5.09082926668188,2026-04-16
48785,1,2,"web",396,"cohort_A",1.4829721039694,1.60339106699099,2026-04-16
48786,1,5,"android",70,"cohort_A",2.85955409918677,3.09775538965128,2026-04-16
48787,1,3,"android",496,"cohort_C",1.67439625904503,1.8105776246182,2026-04-16
48788,1,10,"android",133,"cohort_B",13.5754121513813,13.6617318502418,2026-04-16
48789,1,4,"android",470,"cohort_A",2.64246082865582,2.90597628760338,2026-04-16
48790,0,4,"ios",389,"cohort_B",2.67841628335928,3.30495024652451,2026-04-16
48791,0,8,"ios",124,"cohort_C",5.98647552004687,6.34138530443105,2026-04-16
48792,0,2,"android",211,"cohort_B",1.54441112715487,1.88353086820557,2026-04-16
